"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
bhi_vas_wh_nl_01nl,PGALIC,"Pilgrim Patua Leave-In Conditioner with Amino Acids for Frizz-Free, Smooth, Silky Hair",LSTCNDGNYCKUCAJUMTAKCRNYZ,CNDGNYCKUCAJUMTA,Pilgrim,315.0,16,13,22,40,71,160,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,16.071342,5.49021,3.294126,0.093,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGATT-NOM1,Pilgrim Tea Tree Non Oily Moisturizer with Hyaluronic Acid & CICA for Acne Skin,LSTMSCGHGWGGDRV37AM76WZOR,MSCGHGWGGDRV37AM,Pilgrim,219.0,1,79,242,668,1120,1254,367,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13.775436000000001,6.787896,3.1943040000000003,0.082,"Smart/Flipkart, Seller",Yes
ulub_bts,PGMU-SFNA1,Pilgrim Dream Matte Serum Lightweight Foundation Non-cakey with All-Day Coverage Foundation,LSTFNDGUTWQXHPYH4DESBVAHQ,FNDGUTWQXHPYH4DE,Pilgrim,472.0,1,28,56,149,207,302,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12.677394000000001,4.49199,3.593592,0.125,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGASC,Pilgrim Patua & Keratin Smoothing Conditioner with Sacha Inchi for Silky|Frizz-Free Hair,LSTCNDGK7UYZGYC9PAQQB0T9Z,CNDGK7UYZGYC9PAQ,Pilgrim,279.0,223,78,102,319,741,1235,0,0,0,0,0,0,4,12,3,0,0,2,0,0,0,0,6,19.066002,6.8877180000000005,4.092702,0.176,Smart/Flipkart,Yes
ulub_bts,PHD-VCBM1,"Proven Honest Derma Vitamin C Brightening Moisturizer with Q10, Ferulic & Pentavitin",LSTMSCHBWG8SHYN37HGICLBEL,MSCHBWG8SHYN37HG,Proven Honest Derma,494.0,45,26,52,125,320,520,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8.385048000000001,9.183624,7.5864720000000005,0.202,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-VCBM1,"Proven Honest Derma Vitamin C Brightening Moisturizer with Q10, Ferulic & Pentavitin",LSTMSCHBWG8SHYN37HGICLBEL,MSCHBWG8SHYN37HG,Proven Honest Derma,494.0,5,1,2,10,35,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.385048000000001,9.183624,7.5864720000000005,0.202,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-10VCBS1,Proven Honest Derma /PHD/ 10% Vitamin C Brightening Serum with 2% NAG & Tasmanian Pepper,LSTKMTHBRW8AZFHGYYKVTUOA1,KMTHBRW8AZFHGYYK,Proven Honest Derma,671.0,4,2,7,11,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.791456,0.172,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-PRFS1,"Proven Honest Derma /PHD/ 0.3% Pure Retinol Serum with Bakuchiol, Peptides & Hyaluronic Acid",LSTKMTHCF9SJFVKZXA6460QBZ,KMTHCF9SJFVKZXA6,Proven Honest Derma,671.0,1,3,4,14,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.078462,6.8877180000000005,3.7932360000000003,0.099,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-2AADS1,Proven Honest Derma /PHD/ 2% Alpha Arbutin Depigmentation Serum with 2% Tyrobright,LSTKMTHBV8HYWQCRPNVEVGAOP,KMTHBV8HYWQCRPNV,Proven Honest Derma,671.0,13,1,1,16,55,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.777216000000001,6.588252,4.9911,0.088,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-2SAAAS1,Proven Honest Derma /PHD/ 2% Salicylic Acid Anti-Acne Serum with Niacinamide & Peptides,LSTKMTHBVCHFDPTKQ6JLVTXZM,KMTHBVCHFDPTKQ6J,Proven Honest Derma,584.0,1,0,1,7,28,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8877180000000005,12.677394000000001,4.891278,0.094,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PHD-2HAS1,Proven Honest Derma /PHD/ 2% Hyaluronic Acid Dewy Skin Serum I 1% PGA & Panthenol,LSTKMTHBVBWJHHJBNGBSGUZ8Y,KMTHBVBWJHHJBNGB,Proven Honest Derma,584.0,9,0,0,1,8,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.97686,6.688074,4.49199,0.094,Smart/Flipkart,Yes
hyderabad_medchal_01,PHD-10NS1,Proven Honest Derma /PHD/ 10% Niacinamide Spot Correcting Serum with 2% NAG I Fades Acne Marks,LSTKMTHBVCY7CDDBJN8HIHXEH,KMTHBVCY7CDDBJN8,Proven Honest Derma,623.0,21,2,4,43,122,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.076682,6.787896,5.1907440000000005,0.082,"Smart/Flipkart, Seller",Yes
ulub_bts,PGK-10NFS30,Pilgrim 10% Niacinamide Face Serum for Men and Women|Reduce Acne Mark|Bright Skin,LSTFRNHFCG4YEBFWXVYZLTJCP,FRNHFCG4YEBFWXVY,Pilgrim,475.0,2861,1421,3593,7535,15074,19213,1866,0,0,0,1,0,39,0,0,0,0,0,0,0,1,2,2,10.48131,5.1907440000000005,5.290566,0.1,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGK-DRS400,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Shampoo|Stronger Hair,LSTSMPHBKHX54CEPWGJLC3CUQ,SMPHBKHX54CEPWGJ,Pilgrim,396.0,1293,413,898,1967,2990,4449,348,0,0,0,3,0,6,0,8,0,0,4,0,0,0,0,2,20.263866,6.48843,6.089142,0.07,"Smart/Flipkart, Seller",Yes
malur_bts,PHD-PRFS1,"Proven Honest Derma /PHD/ 0.3% Pure Retinol Serum with Bakuchiol, Peptides & Hyaluronic Acid",LSTKMTHCF9SJFVKZXA6460QBZ,KMTHCF9SJFVKZXA6,Proven Honest Derma,671.0,168,33,64,133,280,689,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,12.078462,6.8877180000000005,3.7932360000000003,0.099,"Smart/Flipkart, Seller",Yes
ulub_bts,PGSL-SRAHC1,Pilgrim Spanish Rosemary & Biotin Anti-Hairfall Conditioner for Hairfall reduction,LSTCNDGSQMGK9EWZQR4EOVSHZ,CNDGSQMGK9EWZQR4,Pilgrim,242.0,1015,247,614,1429,3032,3257,48,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20.363688000000003,9.183624,1.8966180000000001,0.186,"Smart/Flipkart, Seller",Yes
malur_bts,PGMU-BBCBG1,Pilgrim Glow 3-IN-1 BB Cream SPF 50 PA++++ 30ml - Beige Glow 01 Foundation,LSTFNDGVG72EGJQYAAC3LSAIZ,FNDGVG72EGJQYAAC,Pilgrim,355.0,25,63,117,231,369,587,1248,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,11.778996000000001,6.1889639999999995,3.393948,0.02,"Smart/Flipkart, Seller",Yes
nag_wad_wh_nl_02nl,PGASS,Pilgrim Patua 10X Keratin Hair Smoothening Shampoo for Men & Women|Frizzy & Dry Hair,LSTSMPGK7TZH4ZFKYGVAJNB96,SMPGK7TZH4ZFKYGV,Pilgrim,260.0,0,5,6,62,187,341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.764756,5.590032,4.591812,0.417,Smart/Flipkart,Yes
malur_bts,PGMU-FSCN1,Pilgrim Classic Nude Foundation Stick | Dream Matte | Lightweight | Full Coverage Foundation,LSTFNDHEKJDJG6USHAXMZRAOJ,FNDHEKJDJG6USHAX,Pilgrim,760.0,5,4,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377927999999999,3.593592,3.0944819999999997,0.052,"Smart/Flipkart, Seller",Yes
malur_bts,PGK-HGM50,Pilgrim Korean Rice Water Hydra Glow Moisturizer|Light Gel & Instant Glass Skin Glow,LSTMSCHBV8NZQS6GC9JBDN15P,MSCHBV8NZQS6GC9J,Pilgrim,220.0,472,188,443,1086,3525,5460,576,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8.085582,7.686294,4.891278,0.072,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGK24K-GGFW1,Pilgrim 24k Gold face wash for Even skin tone Face Wash,LSTFCWGTKBGSY8NZ2HRY08CCJ,FCWGTKBGSY8NZ2HR,Pilgrim,355.0,100,29,66,158,355,517,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,14.074902,5.49021,0.49911000000000005,0.065,Smart/Flipkart,Yes
malur_bts,PGS-NGSS50,Pilgrim Sunscreen - SPF 50 PA+++ Niacinamide Glow Sunscreen with UVA/UVB Protection For Men and Women,LSTSNRGYKD43RGXGQTKO0AMJO,SNRGYKD43RGXGQTK,Pilgrim,380.0,544,98,259,744,1663,3008,54,0,0,0,0,0,8,0,0,2,0,0,0,0,1,0,0,13.076682,5.789676,3.7932360000000003,1.012,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGA-15VCF10,Pilgrim 15% Vitamin C Face Serum with Kakadu Plum|Brightens Skin|Men & Women,LSTKMTHE28VVNXYBZ2NDDLTNF,KMTHE28VVNXYBZ2N,Pilgrim,256.0,626,80,201,584,1334,1627,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.383268,5.889498000000001,2.795016,0.041,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGK-NOSLGS50,"Pilgrim Sunscreen - SPF 50+ PA++++ 5% Niacinamide Hydra Glow Gel Sunscreen, In-Vivo Tested | Non Sticky Lightweight",LSTSNRH89DJTAWYEBQU4DFHJF,SNRH89DJTAWYEBQU,Pilgrim,396.0,-3,170,424,2037,2728,3062,16,0,0,0,21,0,31,1,3,0,0,0,0,0,2,0,2,12.97686,5.98932,3.1943040000000003,0.034,"Smart/Flipkart, Seller",Yes
malur_bts,PGA-15VCF10,Pilgrim 15% Vitamin C Face Serum with Kakadu Plum|Brightens Skin|Men & Women,LSTKMTHE28VVNXYBZ2NDDLTNF,KMTHE28VVNXYBZ2N,Pilgrim,256.0,663,38,149,493,1038,1664,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,9.383268,5.889498000000001,2.795016,0.041,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGSGMOISTURIZER1,Pilgrim Squalane Vitamin C Moisturizer for Dry & Glowing Skin for Men & Women,LSTFRNGCF63XGE2KGEHIXXZMN,FRNGCF63XGE2KGEH,Pilgrim,357.0,94,98,244,615,1159,1774,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,8.584692,8.784336,5.090922000000001,0.047,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGKNC1,"Pilgrim Retinol Night Cream with Vitamin C | Anti-ageing, Discover Youthful & Glowing Skin | For Wrinkles, Fine Lines | Dry, Acne Prone, Normal Skin | Men and Women | Korean Beauty | 50gm",LSTMSCGF446FV5UQNYRADWOQX,MSCGF446FV5UQNYR,Pilgrim,585.0,164,73,122,283,562,908,1,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,1,8.085582,8.48487,5.590032,0.099,Smart/Flipkart,Yes
ulub_bts,PGK-AHBHPS10,Pilgrim 25% AHA + 2% BHA + 5% PHA Peeling Solution Face Serum for Exfoliation|Detan,LSTKMTHDTC3CFX8Q6WU5QA1VE,KMTHDTC3CFX8Q6WU,Pilgrim,220.0,2582,287,811,2425,4823,6423,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,9.9822,6.288786000000001,2.5953720000000002,0.048,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGMU-KBM1,Pilgrim Smudge-proof Kajal Argan Oil | Lasts up to 12 hrs,LSTKJLHYVT2TPSWHJKDSZCGGE,KJLHYVT2TPSWHJKD,Pilgrim,220.0,38,12,70,71,75,75,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,19.764756,7.5864720000000005,0.7985760000000001,0.013,"Smart/Flipkart, Seller",No
ulub_bts,PGATT-ADC1,Pilgrim Australian Tea Tree Anti-Dandruff Conditioner Hydrates & Detangles Hair,LSTCNDHFCKQJWHFYENRBPY2UG,CNDHFCKQJWHFYENR,Pilgrim,320.0,192,123,168,264,720,1336,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,19.165824,7.187184,4.49199,0.155,Smart/Flipkart,Yes
malur_bts,PGA-VCBM1,Pilgrim Australian Kakadu Plum Vitamin C Brightening Glow Face Moisturizer,LSTMSCHGTENVUYJHGC4VBD6KN,MSCHGTENVUYJHGC4,Pilgrim,259.0,349,85,205,424,659,745,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7.8859379999999994,7.486649999999999,4.49199,0.084,"Smart/Flipkart, Seller",Yes
ulub_bts,PGK-HASSG50,Pilgrim Sunscreen - SPF 50 PA+++ 1% Hyaluronic Acid Sunscreen Gel | UVA/UVB/Bluelight Protection | Broad Spectrum,LSTSNRGYKCBV9ZYANNVEWSGDF,SNRGYKCBV9ZYANNV,Pilgrim,325.0,1361,207,549,1643,2487,2935,1128,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,14.174724,5.590032,3.49377,0.007,Smart/Flipkart,Yes
ulub_bts,PGK-DRS200,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Shampoo|Hair Fall Control,LSTSMPHBKJW6NDVV9HGXAJVMT,SMPHBKJW6NDVV9HG,Pilgrim,260.0,3356,958,1917,4387,9322,14707,0,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,12.777216000000001,5.1907440000000005,5.290566,0.196,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGSL-SRHGO1,Pilgrim Spanish Rosemary & Biotin Hair Oil For Strengthening & Hair Growth Hair Oil,LSTHOLGSQN4MZ9ZH62UB2FP2D,HOLGSQN4MZ9ZH62U,Pilgrim,255.0,139,155,300,649,1210,1671,0,0,0,0,1,0,12,0,0,0,0,0,7,0,0,0,7,14.873477999999999,7.786116,4.192524000000001,0.118,Smart/Flipkart,Yes
malur_bts,PGAHM,"Pilgrim Patua & Keratin Strengthening Hair Mask With Sacha Inchi For Dry, Frizzy Hair",LSTHTTGK7UTAPGZHZRWLDZ7ZG,HTTGK7UTAPGZHZRW,Pilgrim,406.0,150,31,60,93,282,449,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.185404,8.684514,5.390388,0.228,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGSL-RWB1,"Pilgrim Spanish Rosemary Water with Biotin for Thicker,stronger hair",LSTHTTH5FYGW8TSK9TYTWGYTJ,HTTH5FYGW8TSK9TY,Pilgrim,167.0,2089,278,599,1532,3483,5622,25,0,0,0,3,0,16,601,4,0,0,37,0,0,7,0,4,18.666714,6.588252,6.1889639999999995,0.32,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGKS-RAAHGSDPS1,Pilgrim Advanced Hair Growth Serum For Dandruff Prone Scalp For Both Men & Women,LSTHTTH5FY8KVNZ3QRZLG8RRK,HTTH5FY8KVNZ3QRZ,Pilgrim,445.0,95,38,101,101,224,391,58,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,11.180064,5.49021,5.789676,0.1,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGATT-ADS400,Pilgrim Australian Tea Tree Non-Drying Anti-Dandruff Shampoo for Itchy Scalp,LSTSMPHJZH5H33V5ZQE7SAPO7,SMPHJZH5H33V5ZQE,Pilgrim,450.0,690,102,519,1491,1797,1797,5803,0,0,0,49,0,18,0,0,0,0,0,0,0,1,0,1,21.062441999999997,6.3886080000000005,5.889498000000001,0.43,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGGTM-RAHCS1,Pilgrim Redensyl & Anagain Hairfall Control Shampoo for all hair types,LSTSMPGXNF4CSPY3SF7QRY0UE,SMPGXNF4CSPY3SF7,Pilgrim,276.0,763,138,315,827,1563,1989,57,0,0,0,2,0,8,1,3,0,0,1,1,0,0,0,5,19.9644,5.1907440000000005,4.49199,0.222,"Smart/Flipkart, Seller",Yes
cbe_oth_01,PGKS-AHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMG4886XGYRBHHUGUTXKJ,HSMG4886XGYRBHHU,Pilgrim,740.0,22,70,80,81,82,317,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,12.278106,4.49199,5.1907440000000005,0.108,"Smart/Flipkart, Seller",Yes
ulub_bts,PGA-VCBLGS60,"Pilgrim Sunscreen - SPF 50+ PA++++ 5% Vitamin C Complex Brightening Serum Sunscreen, In-Vivo Tested | Non Sticky",LSTSNRH89D3MFAMYNXU5VUXG8,SNRH89D3MFAMYNXU,Pilgrim,396.0,-12,1596,3614,7358,11787,14514,1081,0,0,0,0,0,16,1063,1,0,0,0,0,0,2,0,0,15.172944000000001,4.9911,4.392168,0.075,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGASS400,Pilgrim Patua Smoothening Shampoo For Dry & Frizzy Hair|Men & Women,LSTSMPHHNKWKCZXZHYYBMRZXN,SMPHHNKWKCZXZHYY,Pilgrim,470.0,565,71,126,126,129,262,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,17,21.062441999999997,5.789676,5.390388,0.441,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-DRC1,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Conditioner|Nourish|Softens,LSTCNDHBKZBF2Z52GYQURR8GB,CNDHBKZBF2Z52GYQ,Pilgrim,277.0,7,15,32,42,88,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.966179999999998,6.089142,5.1907440000000005,0.203,"Smart/Flipkart, Seller",Yes
gur_san_wh_nl_01nl,PGKAVG1,"Pilgrim Aloe Vera Gel with Vitamin E | Multipurpose Nourishing Gel for Skin & Hair | Hydrates & Soothes Skin | Conditions & Softens Hair | Free from Parabens, Sulphates | 100% Vegan & Fragrance Free | 200 gm",LSTMSCG9SFDR2S29RHDZ6UZA0,MSCG9SFDR2S29RHD,Pilgrim,247.0,116,37,67,154,279,421,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20.263866,6.288786000000001,4.791456,0.158,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGAVC-GFWT1,Pilgrim Vitamin C  Brightening Skin |All Skin Types|Acne Prone Face Wash,LSTFCWGHUZ9VWEPBZNHZIEAYT,FCWGHUZ9VWEPBZNH,Pilgrim,190.0,924,1303,1833,4514,6929,9111,32105,0,0,0,2,0,51,2,1,0,0,0,0,0,1,0,1,14.174724,5.689854,3.393948,0.085,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PHD-PHGS1,Proven Honest Derma Sunscreen - SPF 60 PA++++ PHD Panthenol Gel Sunscreen SPF 60 PA++++ |Hydrating & Lightweight,LSTSNRHKUK6BUSQPUQFOUAKJT,SNRHKUK6BUSQPUQF,Proven Honest Derma,565.0,86,4,13,17,17,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.574012,5.689854,3.1943040000000003,0.07,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGATT-ADS650,Pilgrim Australian Tea Tree & Salicylic Acid Non-Drying Anti-Dandruff Shampoo,LSTSMPHGCTVCCQZADN8FU5DKZ,SMPHGCTVCCQZADN8,Pilgrim,761.0,48,25,141,357,470,855,217,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,1,25.554432000000002,9.882378,5.290566,0.627,"Smart/Flipkart, Seller",Yes
ulub_bts,PGASS,Pilgrim Patua 10X Keratin Hair Smoothening Shampoo for Men & Women|Frizzy & Dry Hair,LSTSMPGK7TZH4ZFKYGVAJNB96,SMPGK7TZH4ZFKYGV,Pilgrim,260.0,1156,209,463,1239,2809,4462,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,19.764756,5.590032,4.591812,0.417,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGK-HGM50,Pilgrim Korean Rice Water Hydra Glow Moisturizer|Light Gel & Instant Glass Skin Glow,LSTMSCHBV8NZQS6GC9JBDN15P,MSCHBV8NZQS6GC9J,Pilgrim,220.0,220,273,547,1566,4350,7177,223,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,3,8.085582,7.686294,4.891278,0.072,"Smart/Flipkart, Seller",Yes
hyderabad_medchal_01,PGK-DRS200,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Shampoo|Hair Fall Control,LSTSMPHBKJW6NDVV9HGXAJVMT,SMPHBKJW6NDVV9HG,Pilgrim,260.0,77,93,165,374,620,1021,90,0,0,0,3,0,5,1,2,0,0,0,0,0,1,0,0,12.777216000000001,5.1907440000000005,5.290566,0.196,Smart/Flipkart,Yes
malur_bts,PGATT-ADS1,Pilgrim Australian Tea Tree Hair Shampoo for Dandruff|Itchy Scalp|Men and Women,LSTSMPHFCK9GNNGFXH7OKZ3HR,SMPHFCK9GNNGFXH7,Pilgrim,276.0,10941,367,1175,3889,14381,25049,0,0,0,0,3,0,32,0,0,1,0,1,0,0,0,0,10,18.067782,6.787896,3.7932360000000003,0.207,Smart/Flipkart,Yes
ulub_bts,PGK-5CBRM1,Pilgrim 5 Ceramides Moisturizer with CICA for Barrier Repair & Hydration,LSTMSCH5NF4UNTJFMSFDTINKQ,MSCH5NF4UNTJFMSF,Pilgrim,308.0,145,203,451,897,1845,2859,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,15.372588,6.787896,3.294126,0.097,Smart/Flipkart,Yes
jai_san_wh_nl_01nl,PGA-VCBM1,Pilgrim Australian Kakadu Plum Vitamin C Brightening Glow Face Moisturizer,LSTMSCHGTENVUYJHGC4VBD6KN,MSCHGTENVUYJHGC4,Pilgrim,259.0,9,21,46,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8859379999999994,7.486649999999999,4.49199,0.084,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGAVC-GFWT1,Pilgrim Vitamin C  Brightening Skin |All Skin Types|Acne Prone Face Wash,LSTFCWGHUZ9VWEPBZNHZIEAYT,FCWGHUZ9VWEPBZNH,Pilgrim,190.0,-3,32,235,409,453,717,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.174724,5.689854,3.393948,0.085,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGK-HGM50,Pilgrim Korean Rice Water Hydra Glow Moisturizer|Light Gel & Instant Glass Skin Glow,LSTMSCHBV8NZQS6GC9JBDN15P,MSCHBV8NZQS6GC9J,Pilgrim,220.0,536,334,722,2182,7060,11413,944,0,0,0,0,0,17,0,0,0,0,0,3,0,0,0,0,8.085582,7.686294,4.891278,0.072,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGK-DRS400,Pilgrim Korean Rice Water & Collagen Advanced Damage Repair Shampoo|Stronger Hair,LSTSMPHBKHX54CEPWGJLC3CUQ,SMPHBKHX54CEPWGJ,Pilgrim,396.0,314,82,166,247,462,643,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,13,20.263866,6.48843,6.089142,0.07,"Smart/Flipkart, Seller",Yes
jai_san_wh_nl_01nl,PGKHC1,"Pilgrim Argan Oil Hair Conditioner For Dry Fizzy Hair | No Parabens, Sulphate | Discover Soft and Silky Hair | Hair Fall Control | All Hair Types | Men and Women | Korean Beauty | 200ml",LSTCNDGYTWGQYYRUZZSHJYWIH,CNDGYTWGQYYRUZZS,Pilgrim,320.0,4,2,4,12,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.376148,6.787896,6.588252,0.157,Smart/Flipkart,Yes
bhi_vas_wh_nl_01nl,PGVFS1,"Pilgrim Red Vine Face Scrub for Glowing Skin (50g) | Tan Removal | De-Pigmentation | Anti-Ageing |For Dry, Oily, Combination Skin | Men & Women Scrub",LSTSCBFZ87AP3ZQGYCFQ0XKL9,SCBFZ87AP3ZQGYCF,Pilgrim,399.0,1,7,11,21,36,43,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17.269206,9.283446,1.9964400000000002,0.183,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGAVC-GFWT1,Pilgrim Vitamin C  Brightening Skin |All Skin Types|Acne Prone Face Wash,LSTFCWGHUZ9VWEPBZNHZIEAYT,FCWGHUZ9VWEPBZNH,Pilgrim,190.0,775,817,1099,2857,4326,5786,5,0,0,0,7,0,49,0,3,1,0,3,0,0,1,0,5,14.174724,5.689854,3.393948,0.085,Smart/Flipkart,Yes
cbe_oth_01,PGK-10NFS30,Pilgrim 10% Niacinamide Face Serum for Men and Women|Reduce Acne Mark|Bright Skin,LSTFRNHFCG4YEBFWXVYZLTJCP,FRNHFCG4YEBFWXVY,Pilgrim,475.0,240,32,247,983,1493,1737,498,0,0,0,251,0,1,0,1,0,0,2,0,0,0,0,0,10.48131,5.1907440000000005,5.290566,0.1,Smart/Flipkart,Yes
gur_san_wh_nl_01nl,PGASS650,Pilgrim Patua Smoothening Shampoo For Dry & Frizzy Hair|Men & Women,LSTSMPHHNK3NU7SSZV99DMXLG,SMPHHNK3NU7SSZV9,Pilgrim,691.0,217,35,35,35,35,35,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,8,23.358348,9.782556,5.98932,0.765,"Smart/Flipkart, Seller",Yes
chn_tvr_04,PGKS-AHGS1,Pilgrim Advanced Hair Growth Serum With Rosemary & Korean Black Rice For Men & Women,LSTHSMG4886XGYRBHHUGUTXKJ,HSMG4886XGYRBHHU,Pilgrim,740.0,320,67,94,96,266,458,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,2,12.278106,4.49199,5.1907440000000005,0.108,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,PGK-5CBRM1,Pilgrim 5 Ceramides Moisturizer with CICA for Barrier Repair & Hydration,LSTMSCH5NF4UNTJFMSFDTINKQ,MSCH5NF4UNTJFMSF,Pilgrim,308.0,92,78,168,316,587,959,0,0,0,0,0,0,9,0,1,0,0,1,0,0,0,0,1,15.372588,6.787896,3.294126,0.097,Smart/Flipkart,Yes
hyderabad_medchal_01,PGK-HGM50,Pilgrim Korean Rice Water Hydra Glow Moisturizer|Light Gel & Instant Glass Skin Glow,LSTMSCHBV8NZQS6GC9JBDN15P,MSCHBV8NZQS6GC9J,Pilgrim,220.0,0,5,46,103,253,601,42,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,8.085582,7.686294,4.891278,0.072,"Smart/Flipkart, Seller",Yes
